index,lat,lon,市,區,里,鄰,路,街,段,巷,弄,號,Build case
台北市信義區松勇路17號,25.03792,121.57002,台北市,信義區,安康里,,松勇路,,,,,17號,
台北市信義區松勇路27號,25.037713,121.570016,台北市,信義區,安康里,,松勇路,,,,,27號,
台北市信義區松勇路29號,25.03767,121.57002,台北市,信義區,安康里,,松勇路,,,,,29號,
台北市信義區松勇路53巷35號,25.03435,121.5713,台北市,信義區,安康里,,松勇路,,,53巷,,35號,
台北市信義區松勇路53巷37號,25.03435,121.57148,台北市,信義區,安康里,,松勇路,,,53巷,,37號,
台北市信義區松勇路53巷66號,25.03406,121.57282,台北市,信義區,安康里,,松勇路,,,53巷,,66號,
台北市信義區松勇路53巷68號,25.03402,121.57306,台北市,信義區,安康里,,松勇路,,,53巷,,68號,
台北市信義區松勤街76號,25.03176,121.56394,台北市,信義區,景新里,,,松勤街,,,,76號,
台北市信義區松勤街78號,25.03176,121.56408,台北市,信義區,景新里,,,松勤街,,,,78號,
台北市信義區松平路30巷3號,25.03007,121.56352,台北市,信義區,景新里,,松平路,,,30巷,,3號,
台北市信義區松平路80號,25.03036,121.56629,台北市,信義區,三張里,,松平路,,,,,80號,
台北市信義區松平路87號,25.03055,121.5672,台北市,信義區,三張里,,松平路,,,,,87號,
台北市信義區松平路89號,25.03059,121.56715,台北市,信義區,三張里,,松平路,,,,,89號,
台北市信義區松德路135號,25.03706,121.57496,台北市,信義區,安康里,,松德路,,,,,135號,
台北市信義區松德路137號,25.03702,121.57491,台北市,信義區,安康里,,松德路,,,,,137號,
台北市信義區松德路200巷57號,25.03462,121.57218,台北市,信義區,安康里,,松德路,,,200巷,,57號,
台北市信義區松德路88號,25.03805,121.57541,台北市,信義區,安康里,,松德路,,,,,88號,
台北市信義區松智路20號,25.03064,121.56421,台北市,信義區,景新里,,松智路,,,,,20號,
台北市信義區松智路22號,25.03078,121.56434,台北市,信義區,景新里,,松智路,,,,,22號,
台北市信義區松智路24號,25.03078,121.56462,台北市,信義區,景新里,,松智路,,,,,24號,
台北市信義區松智路26號,25.03064,121.56476,台北市,信義區,景新里,,松智路,,,,,26號,
台北市信義區松智路28號,25.03094,121.56497,台北市,信義區,景新里,,松智路,,,,,28號,
台北市信義區松智路30號,25.03037,121.56518,台北市,信義區,景新里,,松智路,,,,,30號,
台北市信義區松智路32巷8弄8號,25.02978,121.56458,台北市,信義區,景新里,,松智路,,,32巷,8弄,8號,
台北市信義區松隆路,25.04714,121.572511,台北市,信義區,雅祥里,,松隆路,,,,,,
台北市信義區松隆路298號,25.04808,121.57658,台北市,信義區,四育里,,松隆路,,,,,298號,
台北市信義區松隆路300號,25.04801,121.57676,台北市,信義區,四育里,,松隆路,,,,,300號,
台北市信義區松隆路302號,25.04792,121.57659,台北市,信義區,四育里,,松隆路,,,,,302號,
台北市信義區松隆路9巷30弄,25.044477,121.567475,台北市,信義區,敦厚里,,松隆路,,,9巷,30弄,,
台北市信義區永吉路120巷20號,25.04481,121.57019,台北市,信義區,敦厚里,,永吉路,,,120巷,,20號,
台北市信義區永吉路127巷11弄6號,25.04632,121.56989,台北市,信義區,雅祥里,,永吉路,,,127巷,11弄,6號,
台北市信義區永吉路180巷30弄14號,25.04463,121.57098,台北市,信義區,六藝里,,永吉路,,,180巷,30弄,14號,
台北市信義區永吉路225巷27號,25.04727,121.57433,台北市,信義區,五常里,,永吉路,,,225巷,,27號,
台北市信義區永吉路225巷29號,25.04728,121.57441,台北市,信義區,五常里,,永吉路,,,225巷,,29號,
台北市信義區永吉路225巷31號,25.04725,121.57443,台北市,信義區,五常里,,永吉路,,,225巷,,31號,
台北市信義區永吉路225巷7弄7號,25.04673,121.57442,台北市,信義區,五常里,,永吉路,,,225巷,7弄,7號,
台北市信義區永吉路225巷8之2號,25.04634,121.57416,台北市,信義區,五常里,,永吉路,,,225巷,,8號,
台北市信義區永吉路30巷101弄19號,25.04364,121.56943,台北市,信義區,敦厚里,,永吉路,,,30巷,101弄,19號,
台北市信義區永吉路30巷101弄23號,25.04367,121.56952,台北市,信義區,敦厚里,,永吉路,,,30巷,101弄,23號,
台北市信義區永吉路30巷101弄25號,25.04365,121.56955,台北市,信義區,敦厚里,,永吉路,,,30巷,101弄,25號,
台北市信義區永吉路30巷101弄27號,25.04366,121.5696,台北市,信義區,敦厚里,,永吉路,,,30巷,101弄,27號,
台北市信義區永吉路30巷101弄29號,25.04365,121.56966,台北市,信義區,敦厚里,,永吉路,,,30巷,101弄,29號,
台北市信義區永吉路30巷101弄31號,25.04364,121.56968,台北市,信義區,敦厚里,,永吉路,,,30巷,101弄,31號,
台北市信義區永吉路30巷102弄19號,25.04352,121.56816,台北市,信義區,敦厚里,,永吉路,,,30巷,102弄,19號,
台北市信義區永吉路30巷145號,25.04266,121.56886,台北市,信義區,興雅里,,永吉路,,,30巷,,145號,
台北市信義區永吉路30巷151弄17號,25.04262,121.56939,台北市,信義區,興雅里,,永吉路,,,30巷,151弄,17號,
台北市信義區永吉路30巷28弄10號,25.04486,121.56832,台北市,信義區,敦厚里,,永吉路,,,30巷,28弄,10號,
台北市信義區永吉路30巷28弄2號,25.04485,121.56854,台北市,信義區,敦厚里,,永吉路,,,30巷,28弄,2號,
台北市信義區永吉路30巷28弄6號,25.04485,121.56843,台北市,信義區,敦厚里,,永吉路,,,30巷,28弄,6號,
台北市信義區永吉路30巷28弄8號,25.04485,121.56837,台北市,信義區,敦厚里,,永吉路,,,30巷,28弄,8號,
台北市信義區永吉路30巷83弄11號,25.04403,121.56936,台北市,信義區,敦厚里,,永吉路,,,30巷,83弄,11號,
台北市信義區永吉路30巷83弄7號,25.04405,121.569309,台北市,信義區,敦厚里,,永吉路,,,30巷,83弄,7號,
台北市信義區永吉路30巷83弄9號,25.04409,121.56928,台北市,信義區,敦厚里,,永吉路,,,30巷,83弄,9號,
台北市信義區永吉路53號,25.04587,121.56905,台北市,信義區,雅祥里,,永吉路,,,,,53號,
台北市信義區永吉路55號,25.04589,121.56923,台北市,信義區,雅祥里,,永吉路,,,,,55號,
台北市信義區永平街臨85號,25.0919,121.50474,台北市,信義區,,,,永平街,,,,85號,
台北市信義區祥雲街59號,25.017016,121.57518,台北市,信義區,六合里,,,祥雲街,,,,59號,
台北市信義區福德街169號,25.03777,121.58355,台北市,信義區,中坡里,,,福德街,,,,169號,
台北市信義區福德街251巷7弄38號,25.03832,121.58777,台北市,信義區,中行里,,,福德街,,251巷,7弄,38號,
台北市信義區福德街251巷7弄40號,25.03833,121.58781,台北市,信義區,中行里,,,福德街,,251巷,7弄,40號,
台北市信義區虎林街120巷120號,25.04209,121.57488,台北市,信義區,長春里,,,虎林街,,120巷,,120號,
台北市信義區虎林街120巷142號,25.042133,121.574295,台北市,信義區,長春里,,,虎林街,,120巷,,142號,
台北市內湖區136巷30弄11號,25.06936,121.589,台北市,內湖區,湖興里,,,,,136巷,30弄,11號,
台北市內湖區151號,25.06936,121.589,台北市,內湖區,湖興里,,,,,,,151號,
台北市內湖區五分街111號,25.06724,121.61673,台北市,內湖區,五分里,,,五分街,,,,111號,
台北市內湖區五分街113號,25.06722,121.61691,台北市,內湖區,五分里,,,五分街,,,,113號,
台北市內湖區五分街14巷31號,25.06671,121.61366,台北市,內湖區,五分里,,,五分街,,14巷,,31號,
台北市內湖區五分街72巷1之1號,25.067026,121.616407,台北市,內湖區,五分里,,,五分街,,72巷,,1號,
台北市內湖區五分街72巷1號,25.06706,121.61641,台北市,內湖區,五分里,,,五分街,,72巷,,1號,
台北市內湖區五分街72巷3號,25.06699,121.61641,台北市,內湖區,五分里,,,五分街,,72巷,,3號,
台北市內湖區五分街72巷5號,25.06691,121.6164,台北市,內湖區,五分里,,,五分街,,72巷,,5號,
台北市內湖區五分街72巷7之5號,25.066642,121.616398,台北市,內湖區,五分里,,,五分街,,72巷,,7之5號,
台北市內湖區五分街72巷7號,25.06686,121.6164,台北市,內湖區,五分里,,,五分街,,72巷,,7號,
台北市內湖區五分里東湖路160巷,25.067378,121.616981,台北市,內湖區,五分里,,東湖路,,,160巷,,,
台北市內湖區內湖路1段387巷12號,25.082672,121.570242,台北市,內湖區,麗山里,,內湖路,,1段,387巷,,12號,
台北市內湖區內湖路1段47巷34之2號,25.0886,121.55842,台北市,內湖區,西康里,,內湖路,,1段,47巷,,34號,
台北市內湖區內湖路1段91巷102號,25.08771,121.56316,台北市,內湖區,西安里,,內湖路,,1段,91巷,,102號,
台北市內湖區內湖路2段253巷38號,25.0838,121.589,台北市,內湖區,湖濱里,,內湖路,,2段,253巷,,38號,
台北市內湖區內湖路2段253巷58號,25.08406,121.58824,台北市,內湖區,湖濱里,,內湖路,,2段,253巷,,58號,
台北市內湖區內湖路2段253巷60號,25.0843,121.58812,台北市,內湖區,湖濱里,,內湖路,,2段,253巷,,60號,
台北市內湖區內湖路2段265號,25.0822,121.59037,台北市,內湖區,內湖里,,內湖路,,2段,,,265號,
台北市內湖區內湖路3段36號,25.08564,121.59252,台北市,內湖區,金龍里,,內湖路,,3段,,,36號,
台北市內湖區內湖路一段285巷65弄73號,25.0843,121.56991,台北市,內湖區,西湖里,,內湖路,,1段,285巷,65弄,73號,
台北市內湖區內湖路一段387巷12號,25.08267,121.57024,台北市,內湖區,麗山里,,內湖路,,1段,387巷,,12號,
台北市內湖區內湖路一段387巷17號,25.08344,121.57069,台北市,內湖區,麗山里,,內湖路,,1段,387巷,,17號,
台北市內湖區內湖路一段387巷8號,25.0825,121.5702,台北市,內湖區,麗山里,,內湖路,,1段,387巷,,8號,
台北市內湖區內湖路一段3號,25.08507,121.55844,台北市,內湖區,西康里,,內湖路,,1段,,,3號,
台北市內湖區內湖路一段411巷106號,25.08545,121.57247,台北市,內湖區,麗山里,,內湖路,,1段,411巷,,106號,
台北市內湖區內湖路一段411巷108號,25.085549,121.572525,台北市,內湖區,麗山里,,內湖路,,一段,411巷,,108號,
台北市內湖區內湖路一段411巷62弄10號,25.08358,121.57115,台北市,內湖區,麗山里,,內湖路,,1段,411巷,62弄,10號,
台北市內湖區內湖路一段411巷62弄6號,25.08354,121.57129,台北市,內湖區,麗山里,,內湖路,,1段,411巷,62弄,6號,
台北市內湖區內湖路一段411巷62弄8號,25.08356,121.57122,台北市,內湖區,麗山里,,內湖路,,一段,411巷,62弄,8號,
台北市內湖區內湖路一段411巷66號,25.08393,121.5711,台北市,內湖區,麗山里,,內湖路,,1段,411巷,,66號,
台北市內湖區內湖路一段411巷74弄15號,25.08431,121.57119,台北市,內湖區,麗山里,,內湖路,,1段,411巷,74弄,15號,
台北市內湖區內湖路一段411巷74弄17號,25.08436,121.57121,台北市,內湖區,麗山里,,內湖路,,1段,411巷,74弄,17號,
台北市內湖區內湖路一段411巷90弄27號,25.08495,121.57144,台北市,內湖區,麗山里,,內湖路,,1段,411巷,90弄,27號,
台北市內湖區內湖路一段47巷34之1號,25.08846,121.55844,台北市,內湖區,西康里,,內湖路,,1段,47巷,,34號,
台北市內湖區內湖路一段47巷34之2號,25.0886,121.55842,台北市,內湖區,西康里,,內湖路,,1段,47巷,,34號,
台北市內湖區內湖路一段5號,25.08511,121.55854,台北市,內湖區,西康里,,內湖路,,1段,,,5號,
台北市內湖區內湖路一段629巷101弄18號,25.08154,121.5773,台北市,內湖區,港都里,,內湖路,,1段,629巷,101弄,18號,
台北市內湖區內湖路一段629巷101弄20號,25.08151,121.57734,台北市,內湖區,港都里,,內湖路,,1段,629巷,101弄,20號,
台北市內湖區內湖路一段703號,25.07986,121.5774,台北市,內湖區,港富里,,內湖路,,1段,,,703號,
台北市內湖區內湖路一段705號,25.0796,121.5774,台北市,內湖區,港富里,,內湖路,,1段,,,705號,
台北市內湖區內湖路一段709號,25.07949,121.57742,台北市,內湖區,港富里,,內湖路,,1段,,,709號,
台北市內湖區內湖路一段741號,25.079006,121.578405,台北市,內湖區,港富里,,內湖路,,1段,,,741號,
台北市內湖區內湖路一段7之1號,25.08516,121.55847,台北市,內湖區,西康里,,內湖路,,1段,,,7號,
台北市內湖區內湖路一段7號,25.08518,121.55853,台北市,內湖區,西康里,,內湖路,,1段,,,7號,
台北市內湖區內湖路一段91巷102弄16號,25.08758,121.56385,台北市,內湖區,西安里,,內湖路,,1段,91巷,102弄,16號,
台北市內湖區內湖路一段91巷102號,25.08771,121.56316,台北市,內湖區,西安里,,內湖路,,1段,91巷,,102號,
台北市內湖區內湖路一段91巷126之1號,25.088388,121.56271,台北市,內湖區,西安里,,內湖路,,1段,91巷,,126號,
台北市內湖區內湖路一段91巷126號,25.08833,121.56271,台北市,內湖區,西安里,,內湖路,,1段,91巷,,126號,
台北市內湖區內湖路一段91巷55號,25.0887,121.56253,台北市,內湖區,西安里,,內湖路,,1段,91巷,,55號,
台北市內湖區內湖路一段91巷57號,25.08872,121.56252,台北市,內湖區,西安里,,內湖路,,1段,91巷,,57號,
台北市內湖區內湖路一段9號,25.08514,121.55843,台北市,內湖區,西康里,,內湖路,,1段,,,9號,
台北市內湖區內湖路三段110號,25.08674,121.5906,台北市,內湖區,碧山里,,內湖路,,3段,,,110號,
台北市內湖區內湖路三段120號,25.0868,121.59043,台北市,內湖區,碧山里,,內湖路,,3段,,,120號,
台北市內湖區內湖路三段171號,25.08767,121.58957,台北市,內湖區,碧山里,,內湖路,,3段,,,171號,
台北市內湖區內湖路三段238號,25.08867,121.58821,台北市,內湖區,碧山里,,內湖路,,3段,,,238號,
台北市內湖區內湖路三段240號,25.08871,121.58817,台北市,內湖區,碧山里,,內湖路,,3段,,,240號,
台北市內湖區內湖路三段240，242號,25.08871,121.58817,台北市,內湖區,碧山里,,內湖路,,三段,,,240，242號,
台北市內湖區內湖路三段242號,25.08869,121.58808,台北市,內湖區,碧山里,,內湖路,,3段,,,242號,
台北市內湖區內湖路三段243號,25.08861,121.58794,台北市,內湖區,碧山里,,內湖路,,3段,,,243號,
台北市內湖區內湖路三段28號,25.08548,121.5926,台北市,內湖區,金龍里,,內湖路,,3段,,,28號,
台北市內湖區內湖路三段30號,25.085536,121.592568,台北市,內湖區,金龍里,,內湖路,,三段,,,30號,
台北市內湖區內湖路三段359之1號,25.08908,121.58362,台北市,內湖區,金瑞里,,內湖路,,3段,,,359號,
台北市內湖區內湖路三段359之2號,25.08914,121.58353,台北市,內湖區,金瑞里,,內湖路,,三段,,,359之2號,
台北市內湖區內湖路三段359之3號,25.0892,121.58345,台北市,內湖區,金瑞里,,內湖路,,3段,,,359號,
台北市內湖區內湖路三段359之5號,25.08926,121.58337,台北市,內湖區,金瑞里,,內湖路,,3段,,,359號,
台北市內湖區內湖路三段359之6號,25.08932,121.58331,台北市,內湖區,金瑞里,,內湖路,,3段,,,359號,
台北市內湖區內湖路三段359號,24.98973,121.57005,台北市,內湖區,,,內湖路,,3段,,,359號,
台北市內湖區內湖路三段36號,25.08564,121.59252,台北市,內湖區,金龍里,,內湖路,,3段,,,36號,
台北市內湖區內湖路三段38號,25.08568,121.5925,台北市,內湖區,金龍里,,內湖路,,3段,,,38號,
台北市內湖區內湖路三段40號,25.08572,121.59248,台北市,內湖區,金龍里,,內湖路,,3段,,,40號,
台北市內湖區內湖路三段60巷27號,25.08832,121.59294,台北市,內湖區,碧山里,,內湖路,,3段,60巷,,27號,
台北市內湖區內湖路三段60巷29號,25.08834,121.59308,台北市,內湖區,碧山里,,內湖路,,3段,60巷,,29號,
